frame, fps, time
242, 112.6507, 2.133473
243, 105.5966, 2.142943
244, 99.08839, 2.153035
245, 112.0574, 2.161959
246, 101.3171, 2.171829
247, 118.3572, 2.180278
248, 106.553, 2.189663
249, 96.69309, 2.200005
250, 123.472, 2.208104
251, 105.2853, 2.217602
252, 109.7093, 2.226717
253, 111.4454, 2.23569
254, 109.7695, 2.2448
255, 100.0801, 2.254792
256, 121.8472, 2.262999
257, 101.4199, 2.272859
258, 111.7194, 2.28181
259, 105.6524, 2.291275
260, 108.0964, 2.300526
261, 111.1482, 2.309523
262, 106.7578, 2.31889
263, 107.2386, 2.328215
264, 106.553, 2.3376
265, 104.3297, 2.347185
266, 113.6364, 2.355985
267, 110.9755, 2.364996
268, 104.9098, 2.374528
269, 106.4169, 2.383925
270, 108.1783, 2.393169
271, 104.9979, 2.402693
272, 111.6071, 2.411653
273, 102.3437, 2.421424
274, 119.2606, 2.429809
275, 96.73987, 2.440146
276, 113.2759, 2.448974
277, 108.0847, 2.458226
278, 98.16433, 2.468413
279, 103.6592, 2.47806
280, 108.003, 2.487319
281, 113.8822, 2.4961
282, 102.4066, 2.505865
283, 111.52, 2.514832
284, 103.1566, 2.524526
285, 100.4722, 2.534479
286, 117.1097, 2.543018
287, 109.1941, 2.552176
288, 109.7333, 2.561289
289, 102.1972, 2.571074
290, 108.672, 2.580276
291, 95.95087, 2.590698
292, 119.4886, 2.599067
293, 100.4823, 2.609019
294, 96.3484, 2.619398
295, 126.1193, 2.627327
296, 97.47539, 2.637586
297, 108.7903, 2.646778
298, 109.1941, 2.655936
299, 113.9082, 2.664715
300, 89.56561, 2.67588
301, 131.7697, 2.683469
302, 99.31473, 2.693538
303, 110.8033, 2.702563
304, 107.631, 2.711854
305, 105.1857, 2.721361
306, 113.4687, 2.730174
307, 105.0641, 2.739691
308, 110.2657, 2.74876
309, 96.82417, 2.759089
310, 110.424, 2.768145
311, 109.0513, 2.777315
312, 102.9442, 2.787029
313, 111.6071, 2.795989
314, 96.10764, 2.806394
315, 116.7679, 2.814958
316, 102.0096, 2.824761
317, 107.0893, 2.834099
318, 113.2118, 2.842932
319, 103.8098, 2.852565
320, 102.7327, 2.862298
321, 109.4571, 2.871434
322, 103.2738, 2.881117
323, 106.6553, 2.890493
324, 94.82269, 2.901039
325, 121.0654, 2.909299
326, 104.4714, 2.918871
327, 101.4302, 2.92873
328, 101.7501, 2.938559
329, 110.3631, 2.94762
330, 106.1909, 2.957037
331, 100.3714, 2.967
332, 106.2586, 2.976411
333, 90.20386, 2.987497
334, 122.8652, 2.995636
335, 103.2738, 3.005319
336, 107.3076, 3.014638
337, 104.7011, 3.024189
338, 108.9799, 3.033365
339, 85.88114, 3.045009
340, 123.5941, 3.0531
341, 112.5873, 3.061982
342, 107.5384, 3.071281
343, 105.0089, 3.080804
344, 101.6467, 3.090642
345, 112.5873, 3.099524
346, 102.1868, 3.10931
347, 105.1083, 3.118824
348, 107.3653, 3.128138
349, 101.0816, 3.138031
350, 93.75586, 3.148697
351, 117.8689, 3.157181
352, 106.929, 3.166533
353, 109.7333, 3.175646
354, 106.3038, 3.185053
355, 103.1247, 3.19475
356, 117.0138, 3.203296
357, 107.9098, 3.212563
358, 98.39614, 3.222726
359, 113.5074, 3.231536
360, 105.6301, 3.241003
361, 97.96238, 3.251211
362, 117.4398, 3.259726
363, 110.5339, 3.268773
364, 112.5999, 3.277654
365, 110.6684, 3.28669
366, 110.8156, 3.295714
367, 94.16196, 3.306334
368, 124.8595, 3.314343
369, 103.0715, 3.324045
370, 111.7943, 3.33299
371, 107.4229, 3.342299
372, 104.9648, 3.351826
373, 116.4822, 3.360411
374, 101.6054, 3.370253
375, 116.3603, 3.378847
376, 96.64637, 3.389194
377, 101.5331, 3.399043
378, 108.5187, 3.408258
379, 108.4363, 3.41748
380, 118.9061, 3.42589
381, 110.0352, 3.434978
382, 108.9562, 3.444156
383, 102.6273, 3.4539
384, 115.8346, 3.462533
385, 98.0873, 3.472728
386, 118.3992, 3.481174
387, 96.62769, 3.491523
388, 128.238, 3.499321
389, 103.5304, 3.50898
390, 94.94873, 3.519511
391, 127.1133, 3.527379
392, 93.58038, 3.538064
393, 114.0771, 3.54683
394, 110.6317, 3.555869
395, 113.9731, 3.564643
396, 94.06453, 3.575274
397, 116.877, 3.58383
398, 115.1278, 3.592516
399, 94.73286, 3.603072
400, 115.942, 3.611697
401, 104.8658, 3.621233
402, 107.0091, 3.630579
403, 99.56193, 3.640623
404, 117.8967, 3.649105
405, 99.91008, 3.659114
406, 105.4185, 3.6686
407, 106.0558, 3.678029
408, 106.519, 3.687417
409, 95.12033, 3.69793
410, 125.3919, 3.705905
411, 105.2632, 3.715405
412, 101.4096, 3.725266
413, 108.5776, 3.734476
414, 108.2485, 3.743714
415, 100.1703, 3.753697
416, 99.74068, 3.763723
417, 112.9433, 3.772577
418, 106.3943, 3.781976
419, 104.7669, 3.791521
420, 100.9591, 3.801426
421, 114.5082, 3.810159
422, 101.5847, 3.820003
423, 107.8632, 3.829274
424, 105.2521, 3.838775
425, 114.1683, 3.847534
426, 99.44312, 3.85759
427, 115.6203, 3.866239
428, 102.522, 3.875993
429, 111.3462, 3.884974
430, 105.3963, 3.894462
431, 94.01147, 3.905099
432, 118.638, 3.913528
433, 102.8383, 3.923252
434, 99.65122, 3.933287
435, 120.1779, 3.941608
436, 109.3733, 3.950751
437, 98.42519, 3.960911
438, 116.0901, 3.969525
439, 105.6412, 3.978991
440, 91.34088, 3.989939
441, 132.3101, 3.997497
442, 98.19324, 4.007681
443, 115.6604, 4.016327
444, 101.0611, 4.026222
445, 109.541, 4.035351
446, 100.7557, 4.045276
447, 104.0908, 4.054883
448, 102.1138, 4.064676
449, 117.9663, 4.073153
450, 99.66116, 4.083187
451, 117.1097, 4.091726
452, 100.5025, 4.101676
453, 105.1746, 4.111185
454, 98.0296, 4.121386
455, 113.6622, 4.130184
456, 100.898, 4.140095
457, 112.4733, 4.148986
458, 104.145, 4.158588
459, 108.6957, 4.167788
460, 106.8833, 4.177144
461, 105.8761, 4.186589
462, 96.19084, 4.196985
463, 102.1138, 4.206778
464, 140.4494, 4.213898
465, 102.5431, 4.22365
466, 112.6761, 4.232525
467, 96.89922, 4.242845
468, 117.8967, 4.251327
469, 98.47366, 4.261482
470, 109.9626, 4.270576
471, 99.96001, 4.280581
472, 113.1734, 4.289416
473, 112.7523, 4.298285
474, 102.1346, 4.308076
475, 108.9325, 4.317256
476, 100.02, 4.327254
477, 103.8422, 4.336884
478, 104.8108, 4.346426
479, 111.5822, 4.355388
480, 116.9454, 4.363939
481, 102.5431, 4.373691
482, 109.9747, 4.382783
483, 100, 4.392784
484, 107.3192, 4.402102
485, 106.7692, 4.411468
486, 100.9897, 4.42137
487, 95.73959, 4.431815
488, 117.7302, 4.440309
489, 105.9322, 4.449749
490, 106.5984, 4.459129
491, 109.3016, 4.468278
492, 93.08387, 4.479022
493, 119.289, 4.487404
494, 108.19, 4.496647
495, 101.2966, 4.506519
496, 111.7693, 4.515466
497, 88.07468, 4.52682
498, 124.2545, 4.534868
499, 108.2603, 4.544105
500, 109.0394, 4.553276
501, 108.8258, 4.562465
502, 103.1034, 4.572164
503, 113.701, 4.580959
504, 100.4823, 4.590911
505, 112.765, 4.599779
506, 102.1242, 4.609571
507, 101.3069, 4.619442
508, 95.74876, 4.629886
509, 100.5328, 4.639833
510, 108.7075, 4.649032
511, 98.2801, 4.659207
512, 95.16559, 4.669715
513, 103.5518, 4.679372
514, 97.40892, 4.689638
515, 101.6157, 4.699479
516, 103.3912, 4.709151
517, 98.00079, 4.719355
518, 107.7819, 4.728633
519, 92.19989, 4.739479
520, 99.05894, 4.749574
521, 112.9305, 4.758429
522, 112.0574, 4.767353
523, 97.80907, 4.777577
524, 94.92169, 4.788112
525, 102.8489, 4.797835
526, 96.16309, 4.808234
527, 84.87524, 4.820016
528, 111.9821, 4.828946
529, 95.35616, 4.839433
530, 104.1233, 4.849037
531, 103.1672, 4.85873
532, 94.11765, 4.869355
533, 121.124, 4.877611
534, 100.4823, 4.887563
535, 100.4722, 4.897516
536, 111.2471, 4.906505
537, 114.7447, 4.91522
538, 101.4713, 4.925075
539, 107.8167, 4.93435
540, 106.4849, 4.943741
541, 105.1525, 4.953251
542, 100.8471, 4.963167
543, 98.09692, 4.973361
544, 109.2657, 4.982512
545, 110.7174, 4.991544
546, 93.44048, 5.002246
547, 121.7137, 5.010462
548, 103.8422, 5.020092
549, 104.9098, 5.029624
550, 95.80379, 5.040062
551, 111.2223, 5.049053
552, 96.8523, 5.059378
553, 101.8745, 5.069194
554, 100.634, 5.079131
555, 103.7129, 5.088773
556, 110.9016, 5.09779
557, 99.08839, 5.107882
558, 114.6921, 5.116601
559, 99.73073, 5.126628
560, 109.1703, 5.135788
561, 99.30486, 5.145858
562, 92.19989, 5.156704
563, 125.2191, 5.16469
564, 96.44131, 5.175059
565, 108.9562, 5.184237
566, 101.9784, 5.194043
567, 103.1034, 5.203742
568, 107.2616, 5.213065
569, 100.8573, 5.22298
570, 109.4331, 5.232118
571, 97.82822, 5.24234
572, 96.17234, 5.252738
573, 105.3741, 5.262228
574, 103.8529, 5.271857
575, 110.7174, 5.280889
576, 88.03592, 5.292248
577, 116.727, 5.300815
578, 103.0397, 5.31052
579, 101.3479, 5.320387
580, 107.9098, 5.329654
581, 98.25113, 5.339832
582, 111.9445, 5.348765
583, 102.6378, 5.358508
584, 99.84026, 5.368524
585, 110.791, 5.37755
586, 104.5697, 5.387113
587, 97.5705, 5.397362
588, 108.1081, 5.406612
589, 111.3834, 5.41559
590, 103.2098, 5.425279
591, 93.94082, 5.435924
592, 111.6445, 5.444881
593, 104.7669, 5.454426
594, 107.9564, 5.463689
595, 97.89525, 5.473904
596, 108.2017, 5.483146
597, 101.0407, 5.493043
598, 103.7775, 5.502679
599, 109.9626, 5.511773
600, 95.63887, 5.522229
601, 110.5705, 5.531273
602, 101.1225, 5.541162
603, 108.2134, 5.550404
604, 97.87609, 5.560621
605, 101.5847, 5.570465
606, 107.5153, 5.579766
607, 106.2248, 5.58918
608, 111.6944, 5.598133
609, 102.701, 5.60787
610, 107.4229, 5.617179
611, 101.389, 5.627042
612, 103.7452, 5.636681
613, 105.7977, 5.646132
614, 96.88984, 5.656454
615, 108.2954, 5.665688
616, 98.63879, 5.675826
617, 105.1967, 5.685332
618, 105.4296, 5.694817
619, 100.3412, 5.704782
620, 113.0838, 5.713625
621, 85.41898, 5.725332
622, 112.3343, 5.734234
623, 115.7943, 5.74287
624, 91.1577, 5.75384
625, 120.149, 5.762164
626, 100.4419, 5.77212
627, 104.8878, 5.781653
628, 106.6439, 5.79103
629, 105.1967, 5.800537
630, 96.88984, 5.810858
631, 109.3853, 5.82
632, 106.0783, 5.829427
633, 102.5957, 5.839174
634, 109.8901, 5.848274
635, 100.6543, 5.858209
636, 107.0435, 5.867551
637, 102.5536, 5.877302
638, 94.8047, 5.88785
639, 117.2333, 5.89638
640, 100.5834, 5.906322
641, 111.2223, 5.915313
642, 94.11765, 5.925938
643, 108.1081, 5.935188
644, 103.1779, 5.94488
645, 103.7344, 5.95452
646, 101.6054, 5.964362
647, 89.22198, 5.97557
648, 123.1679, 5.983689
649, 96.88984, 5.99401
650, 107.6658, 6.003298
651, 105.3519, 6.01279
652, 90.58791, 6.023829
653, 109.7093, 6.032944
654, 105.1304, 6.042456
655, 95.9785, 6.052875
656, 99.02951, 6.062973
657, 119.2179, 6.071361
658, 106.2699, 6.080771
659, 97.18173, 6.091061
660, 97.27627, 6.101341
661, 110.8402, 6.110363
662, 100.9285, 6.120272
663, 102.417, 6.130036
664, 95.9785, 6.140455
665, 85.2515, 6.152185
666, 118.6803, 6.160611
667, 104.0799, 6.170219
668, 105.7753, 6.179673
669, 84.83203, 6.191461
670, 118.4694, 6.199902
671, 105.02, 6.209424
672, 104.5478, 6.218988
673, 103.0928, 6.228688
674, 99.04913, 6.238784
675, 97.13453, 6.249079
676, 106.349, 6.258482
677, 95.3198, 6.268973
678, 112.7777, 6.27784
679, 95.03896, 6.288362
680, 107.1352, 6.297696
681, 107.2731, 6.307018
682, 103.5518, 6.316675
683, 99.57184, 6.326718
684, 107.5732, 6.336014
685, 102.976, 6.345725
686, 101.4713, 6.35558
687, 94.59843, 6.366151
688, 118.9768, 6.374556
689, 99.43323, 6.384613
690, 102.522, 6.394367
691, 99.3937, 6.404428
692, 99.95003, 6.414433
693, 91.01665, 6.42542
694, 98.96091, 6.435525
695, 96.5717, 6.44588
696, 119.5457, 6.454245
697, 104.4714, 6.463817
698, 98.83376, 6.473935
699, 111.0248, 6.482942
700, 102.417, 6.492706
701, 101.3274, 6.502575
702, 98.54159, 6.512723
703, 107.8865, 6.521993
704, 110.8279, 6.531016
705, 98.19324, 6.5412
706, 101.9992, 6.551003
707, 103.3165, 6.560682
708, 94.48224, 6.571266
709, 108.7429, 6.580462
710, 103.3592, 6.590137
711, 105.02, 6.599659
712, 90.13882, 6.610753
713, 101.2761, 6.620627
714, 100.9795, 6.63053
715, 104.6901, 6.640082
716, 103.7667, 6.649719
717, 103.9609, 6.659338
718, 96.61835, 6.669688
719, 112.0072, 6.678616
720, 90.009, 6.689726
721, 113.9731, 6.6985
722, 95.70294, 6.708949
723, 110.0958, 6.718031
724, 94.46439, 6.728617
725, 103.8206, 6.738249
726, 92.61832, 6.749046
727, 100.6543, 6.758981
728, 89.22994, 6.770188
729, 101.4713, 6.780043
730, 118.2592, 6.788499
731, 106.9404, 6.79785
732, 91.54994, 6.808773
733, 97.99118, 6.818978
734, 113.3658, 6.827799
735, 106.4056, 6.837197
736, 103.8961, 6.846822
737, 98.75568, 6.856948
738, 95.78544, 6.867388
739, 103.2738, 6.877071
740, 104.4386, 6.886646
741, 100.1904, 6.896627
742, 102.3227, 6.9064
743, 93.73828, 6.917068
744, 122.2195, 6.92525
745, 99.97001, 6.935253
746, 108.2251, 6.944493
747, 100.1201, 6.954481
748, 106.7806, 6.963846
749, 94.33962, 6.974446
750, 108.9562, 6.983624
751, 100.2305, 6.993601
752, 99.59167, 7.003642
753, 93.22271, 7.014369
754, 97.92401, 7.024581
755, 90.76057, 7.035599
756, 120.1779, 7.04392
757, 92.57545, 7.054721
758, 92.20839, 7.065567
759, 113.3144, 7.074391
760, 100.9082, 7.084301
761, 97.59906, 7.094547
762, 103.4768, 7.104211
763, 95.5201, 7.11468
764, 89.53353, 7.125849
765, 128.7167, 7.133618
766, 99.62144, 7.143656
767, 99.52229, 7.153704
768, 109.3733, 7.162847
769, 92.79881, 7.173623
770, 89.22994, 7.18483
771, 113.5331, 7.193638
772, 94.69697, 7.204198
773, 103.2524, 7.213883
774, 103.2951, 7.223565
775, 104.1558, 7.233166
776, 97.98158, 7.243372
777, 96.19084, 7.253768
778, 103.9069, 7.263392
779, 89.71024, 7.274539
780, 111.8193, 7.283482
781, 96.9368, 7.293798
782, 95.62972, 7.304255
783, 101.5641, 7.314101
784, 102.1972, 7.323886
785, 110.5583, 7.332932
786, 97.11566, 7.343228
787, 98.49306, 7.353381
788, 102.2495, 7.363161
789, 98.84353, 7.373278
790, 93.74707, 7.383945
791, 123.5483, 7.392039
792, 95.87727, 7.402469
793, 104.9869, 7.411994
794, 94.83167, 7.422538
795, 109.517, 7.431669
796, 94.688, 7.44223
797, 96.07994, 7.452638
798, 116.2385, 7.461241
799, 96.76795, 7.471575
800, 98.43488, 7.481734
801, 97.83778, 7.491955
802, 93.95847, 7.502598
803, 95.5201, 7.513067
804, 111.5076, 7.522035
805, 109.3374, 7.531181
806, 94.57159, 7.541755
807, 100.4016, 7.551715
808, 93.57163, 7.562402
809, 113.0582, 7.571247
810, 105.5409, 7.580722
811, 94.54477, 7.5913
812, 102.1972, 7.601085
813, 99.10802, 7.611175
814, 98.75568, 7.621301
815, 105.8649, 7.630747
816, 95.83134, 7.641182
817, 101.4713, 7.651037
818, 100.8369, 7.660954
819, 94.45547, 7.671541
820, 95.15653, 7.68205
821, 97.2668, 7.692331
822, 108.8495, 7.701518
823, 92.52406, 7.712326
824, 98.13543, 7.722516
825, 104.6572, 7.732071
826, 100.8166, 7.74199
827, 99.52229, 7.752038
828, 114.6395, 7.760761
829, 103.9933, 7.770377
830, 106.792, 7.779741
831, 99.21619, 7.78982
832, 110.7788, 7.798847
833, 97.41841, 7.809112
834, 89.6861, 7.820261
835, 112.6253, 7.829141
836, 89.96851, 7.840256
837, 102.02, 7.850058
838, 100.7455, 7.859983
839, 94.99383, 7.870511
840, 111.5698, 7.879474
841, 97.78995, 7.889699
842, 107.4114, 7.899009
843, 98.54159, 7.909157
844, 98.824, 7.919276
845, 104.1341, 7.928879
846, 91.66743, 7.939788
847, 119.9041, 7.948128
848, 93.60667, 7.958811
849, 107.2156, 7.968138
850, 86.58759, 7.979687
851, 108.7429, 7.988883
852, 104.145, 7.998485
853, 94.33962, 8.009085
854, 85.44817, 8.020787
855, 116.918, 8.02934
856, 95.81297, 8.039777
857, 100.9795, 8.04968
858, 95.56575, 8.060143
859, 99.72078, 8.070171
860, 97.46589, 8.080431
861, 88.74689, 8.091699
862, 91.42439, 8.102636
863, 94.67904, 8.113198
864, 91.03323, 8.124184
865, 92.02172, 8.135051
866, 95.15653, 8.145559
867, 91.62543, 8.156473
868, 98.41551, 8.166635
869, 96.80542, 8.176965
870, 93.44921, 8.187666
871, 109.9989, 8.196757
872, 90.31792, 8.207829
873, 103.0822, 8.21753
874, 91.33254, 8.228479
875, 112.3722, 8.237378
876, 107.2156, 8.246705
877, 93.46668, 8.257404
878, 110.4972, 8.266455
879, 92.07256, 8.277316
880, 101.5744, 8.287161
881, 105.2521, 8.296662
882, 96.8523, 8.306988
883, 103.8745, 8.316615
884, 97.58954, 8.326862
885, 96.76795, 8.337196
886, 94.08223, 8.347825
887, 102.0304, 8.357626
888, 106.2135, 8.367041
889, 83.41675, 8.379028
890, 110.1564, 8.388106
891, 105.3186, 8.397601
892, 79.75117, 8.41014
893, 116.9044, 8.418694
894, 98.46396, 8.42885
895, 87.95074, 8.44022
896, 93.03191, 8.450969
897, 117.8967, 8.459451
898, 98.39614, 8.469614
899, 96.68375, 8.479957
900, 89.62983, 8.491114
901, 109.3255, 8.50026
902, 93.51038, 8.510954
903, 92.61832, 8.52175
904, 101.0407, 8.531648
905, 94.66111, 8.542212
906, 101.2043, 8.552093
907, 101.0203, 8.561992
908, 95.80379, 8.57243
909, 104.6135, 8.581988
910, 91.12447, 8.592962
911, 96.53442, 8.603321
912, 95.87727, 8.613751
913, 88.36264, 8.625069
914, 86.79802, 8.63659
915, 99.08839, 8.646682
916, 88.24567, 8.658013
917, 88.82572, 8.669271
918, 93.44048, 8.679974
919, 91.51643, 8.690901
920, 105.6636, 8.700365
921, 95.32889, 8.710855
922, 99.52229, 8.720903
923, 101.1634, 8.730788
924, 96.28345, 8.741175
925, 102.9442, 8.750889
926, 98.71668, 8.761019
927, 98.52217, 8.771169
928, 103.9177, 8.780791
929, 96.53442, 8.79115
930, 97.10623, 8.801448
931, 97.88567, 8.811664
932, 103.9069, 8.821287
933, 96.69309, 8.831629
934, 97.31413, 8.841905
935, 92.88501, 8.852671
936, 92.13194, 8.863524
937, 96.31128, 8.873907
938, 99.99, 8.883908
939, 100.5429, 8.893854
940, 96.41342, 8.904226
941, 100.03, 8.914224
942, 95.73959, 8.924668
943, 106.5076, 8.934057
944, 100.6441, 8.943994
945, 97.19118, 8.954283
946, 100.4117, 8.964242
947, 98.07767, 8.974438
948, 93.04057, 8.985186
949, 103.6592, 8.994833
950, 99.8004, 9.004853
951, 100.3613, 9.014817
952, 95.5201, 9.025287
953, 82.80202, 9.037364
954, 113.5074, 9.046174
955, 92.71278, 9.05696
956, 94.19744, 9.067576
957, 93.87908, 9.078228
958, 90.13069, 9.089323
959, 95.11128, 9.099837
960, 88.76265, 9.111103
961, 89.88764, 9.122228
962, 96.39484, 9.132602
963, 89.91189, 9.143723
964, 85.38251, 9.155436
965, 82.3113, 9.167584
966, 84.90406, 9.179362
967, 93.83504, 9.19002
968, 102.5536, 9.199771
969, 92.72137, 9.210556
970, 92.75578, 9.221337
971, 96.05225, 9.231749
972, 95.14748, 9.242259
973, 79.29585, 9.25487
974, 114.7447, 9.263585
975, 82.66512, 9.275682
976, 76.6401, 9.288731
977, 103.9501, 9.29835
978, 101.9888, 9.308155
979, 90.96698, 9.319148
980, 83.83635, 9.331076
981, 110.5094, 9.340125
982, 95.93246, 9.350549
983, 93.42302, 9.361253
984, 92.92817, 9.372014
985, 94.46439, 9.3826
986, 89.72633, 9.393744
987, 93.50163, 9.40444
988, 93.13589, 9.415177
989, 83.42371, 9.427164
990, 86.53513, 9.43872
991, 100.6745, 9.448653
992, 90.41592, 9.459713
993, 95.92326, 9.470138
994, 85.95496, 9.481771
995, 88.37826, 9.493087
996, 90.67828, 9.504115
997, 93.87908, 9.514767
998, 90.05764, 9.52587
999, 93.29228, 9.53659
1000, 90.49773, 9.54764
1001, 88.51907, 9.558937
