frame, fps, time
437, 77.99704, 5.018003
438, 98.8924, 5.028115
439, 97.20062, 5.038403
440, 72.72198, 5.052154
441, 96.50647, 5.062516
442, 99.22604, 5.072594
443, 79.30214, 5.085204
444, 73.59976, 5.098791
445, 125.4863, 5.10676
446, 65.67713, 5.121985
447, 129.9207, 5.129683
448, 80.5153, 5.142103
449, 76.81672, 5.155121
450, 57.16899, 5.172613
451, 91.8105, 5.183505
452, 96.42271, 5.193876
453, 54.33011, 5.212282
454, 108.4363, 5.221504
455, 62.87331, 5.237409
456, 98.00079, 5.247612
457, 103.8206, 5.257245
458, 85.71184, 5.268911
459, 80.99789, 5.281257
460, 103.6699, 5.290903
461, 87.42787, 5.302341
462, 85.92542, 5.313979
463, 93.75586, 5.324645
464, 76.50524, 5.337716
465, 95.54749, 5.348182
466, 78.40063, 5.360937
467, 79.90411, 5.373452
468, 72.98205, 5.387154
469, 103.6484, 5.396802
470, 99.59167, 5.406843
471, 91.00837, 5.417831
472, 74.63801, 5.43123
473, 83.32639, 5.443231
474, 95.91406, 5.453657
475, 87.95074, 5.465027
476, 80.43111, 5.47746
477, 93.75586, 5.488126
478, 77.90589, 5.500962
479, 97.20062, 5.51125
480, 98.73618, 5.521378
481, 66.63113, 5.536386
482, 115.1543, 5.54507
483, 84.6525, 5.556883
484, 76.49939, 5.569955
485, 94.22407, 5.580568
486, 97.52292, 5.590822
487, 72.25956, 5.604661
488, 112.1831, 5.613575
489, 75.47739, 5.626823
490, 95.09319, 5.63734
491, 77.96055, 5.650167
492, 98.86308, 5.660282
493, 74.27213, 5.673746
494, 109.0869, 5.682913
495, 68.25473, 5.697564
496, 75.67159, 5.710779
497, 107.6774, 5.720066
498, 84.79607, 5.731859
499, 99.55202, 5.741904
500, 73.61602, 5.755488
501, 78.48678, 5.768229
502, 96.76795, 5.778563
503, 99.47279, 5.788616
504, 79.0264, 5.80127
505, 84.82484, 5.813059
506, 88.02042, 5.82442
507, 87.34387, 5.835869
508, 86.19204, 5.847471
509, 99.94003, 5.857477
510, 70.97736, 5.871566
511, 103.9717, 5.881184
512, 78.56077, 5.893913
513, 98.33809, 5.904082
514, 75.00188, 5.917415
515, 88.94423, 5.928658
516, 99.3937, 5.938718
517, 78.50526, 5.951457
518, 84.90406, 5.963234
519, 98.35743, 5.973402
520, 77.93625, 5.986233
521, 82.74721, 5.998318
522, 82.87064, 6.010385
523, 87.38967, 6.021828
524, 82.18953, 6.033995
